"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"David Martínez","https://www.transfermarkt.com/david-martinez/profil/spieler/401576","21/22","Torn muscle bundle",2021-09-15,2021-10-15,"30 days","8","CA River Plate"
"David Martínez","https://www.transfermarkt.com/david-martinez/profil/spieler/401576","23/24","Knee injury",2023-12-13,2023-12-31,"18 days","1","Paraguay"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","21/22","Torn muscle bundle",2021-11-04,2021-12-25,"51 days","7","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","21/22","Thigh problems",2021-10-14,2021-10-27,"13 days","3","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","21/22","Torn muscle bundle",2021-08-20,2021-09-08,"19 days","4","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","20/21","Corona virus",2021-05-21,2021-05-31,"10 days","1","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","20/21","Torn muscle bundle",2020-12-28,2021-01-08,"11 days","3","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","20/21","Torn muscle bundle",2020-12-28,2021-01-08,"11 days","3","CA River Plate"
"Fabrizio Angileri","https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506","19/20","bruise",2020-02-02,2020-03-02,"29 days","5","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","23/24","Meniscus injury",2023-11-29,2024-02-12,"75 days","8","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","22/23","Fever",2022-08-20,2022-08-24,"4 days","1","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","21/22","Calf injury",2022-05-26,2022-06-27,"32 days","6","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","21/22","Torn muscle bundle",2021-09-13,2021-09-23,"10 days","2","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","20/21","Hamstring strain",2020-12-28,2021-01-04,"7 days","2","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","20/21","Corona virus",2020-09-11,2020-09-24,"13 days","2","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","19/20","Hamstring strain",2019-11-24,2019-12-05,"11 days","1","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","19/20","Thigh problems",2019-11-24,2019-12-04,"10 days","1","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","18/19","Broken collarbone",2019-02-25,2019-05-09,"73 days","16","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","23/24","Meniscus injury",2023-11-29,2024-02-12,"75 days","8","CA River Plate"
"Milton Casco","https://www.transfermarkt.com/milton-casco/profil/spieler/115183","22/23","Fever",2022-08-20,2022-08-24,"4 days","1","Argentina"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Corona virus",2022-05-18,2022-05-27,"9 days","2","CA River Plate"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Hamstring strain",2022-04-15,2022-04-29,"14 days","4","CA River Plate"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Forearm fracture",2021-08-08,2021-09-30,"53 days","11","CA River Plate"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","20/21","Forearm fracture",2021-03-01,2021-05-23,"83 days","19","CA River Plate"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","19/20","Hamstring injury",2019-07-24,2019-08-23,"30 days","6","CA River Plate"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Corona virus",2022-05-18,2022-05-27,"9 days","2","Argentina"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Hamstring strain",2022-04-15,2022-04-29,"14 days","4","1.FC Nuremberg"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","21/22","Forearm fracture",2021-08-08,2021-09-30,"53 days","11","1.FC Nuremberg"
"Javier Pinola","https://www.transfermarkt.com/javier-pinola/profil/spieler/7358","20/21","Forearm fracture",2021-03-01,2021-05-23,"83 days","19","Argentina"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","21/22","Knock",2022-02-28,2022-03-14,"14 days","3","Sevilla FC"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","21/22","Torn muscle bundle",2022-02-07,2022-02-21,"14 days","3","Sevilla FC"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","21/22","Thigh problems",2021-12-20,2022-01-03,"14 days","2","Sevilla FC"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","21/22","Thigh problems",2021-08-05,2021-08-16,"11 days","2","CA River Plate"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","20/21","Corona virus",2021-05-17,2021-06-03,"17 days","2","Sevilla FC"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","20/21","Thigh problems",2021-05-10,2021-05-13,"3 days","1","CA River Plate"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","20/21","Mononucleation",2021-02-25,2021-04-01,"35 days","6","CA River Plate"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","18/19","Hamstring strain",2019-05-09,2019-05-27,"18 days","3","CA River Plate"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","18/19","Knee problems",2019-02-18,2019-03-04,"14 days","3","CA River Plate"
"Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","21/22","Knock",2022-02-28,2022-03-14,"14 days","3","CA River Plate"
"Camilo Mayada","https://www.transfermarkt.com/camilo-mayada/profil/spieler/130197","23/24","Knee problems",2023-10-23,2023-11-30,"38 days","7","CA Peñarol"
"Camilo Mayada","https://www.transfermarkt.com/camilo-mayada/profil/spieler/130197","18/19","Knee injury",2018-08-14,2018-09-10,"27 days","5","CA River Plate"
"Camilo Mayada","https://www.transfermarkt.com/camilo-mayada/profil/spieler/130197","23/24","Knee problems",2023-10-23,2023-11-30,"38 days","7","Uruguay"
"Jorge Moreira","https://www.transfermarkt.com/jorge-moreira/profil/spieler/139439","20/21","Corona virus",2021-04-09,2021-04-30,"21 days","5","CA River Plate"
"Jorge Moreira","https://www.transfermarkt.com/jorge-moreira/profil/spieler/139439","19/20","Knee surgery",2020-03-10,2020-04-10,"31 days",NA,"CA River Plate"
"Elías López","https://www.transfermarkt.com/elias-lopez/profil/spieler/491691","23/24","Torn muscle bundle",2024-02-07,2024-02-29,"22 days","5","CA Sarmiento (Junin)"
"Elías López","https://www.transfermarkt.com/elias-lopez/profil/spieler/491691","22/23","Cruciate ligament tear",2022-07-30,2023-03-31,"244 days","20","CD Godoy Cruz Antonio Tomba"
"Elías López","https://www.transfermarkt.com/elias-lopez/profil/spieler/491691","21/22","Muscle injury",2021-03-06,2021-04-21,"46 days","7","CA River Plate"
"Elías López","https://www.transfermarkt.com/elias-lopez/profil/spieler/491691","23/24","Torn muscle bundle",2024-02-07,2024-02-29,"22 days","5","CD Godoy Cruz Antonio Tomba"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","23/24","Knee injury",2023-11-29,2023-12-25,"26 days","3","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","23/24","Fitness",2023-08-14,2023-09-06,"23 days","4","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","22/23","Cruciate ligament tear",2023-02-07,2023-08-13,"187 days","37","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","22/23","Torn muscle bundle",2022-10-07,2022-10-31,"24 days","4","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","21/22","Corona virus",2022-05-25,2022-05-31,"6 days","1","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","19/20","Hamstring injury",2019-09-29,2019-11-18,"50 days","9","CA River Plate"
"Bruno Zuculini","https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507","17/18","Muscle injury",2017-12-04,2017-12-12,"8 days","2","Hellas Verona"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","23/24","Knee problems",2024-02-14,2024-02-22,"8 days","1","Club Estudiantes de La Plata"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","23/24","Rest",2023-09-23,2023-09-27,"4 days","1","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","22/23","Knee injury",2023-05-28,2023-06-20,"23 days","4","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","22/23","Torn muscle bundle",2022-07-11,2022-07-23,"12 days","4","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","21/22","Hamstring strain",2022-02-28,2022-03-11,"11 days","2","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","21/22","Elbow injury",2021-11-22,2022-01-16,"55 days","6","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","21/22","Hairline crack in foot",2021-10-04,2021-10-14,"10 days","1","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","20/21","Thigh problems",2021-05-17,2021-05-24,"7 days","1","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","20/21","stomach problems",2021-05-08,2021-05-14,"6 days","2","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","20/21","Corona virus",2020-12-08,2020-12-22,"14 days","4","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","18/19","strain",2019-03-15,2019-03-24,"9 days","1","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","18/19","Hamstring strain",2019-02-11,2019-02-26,"15 days","3","CA River Plate"
"Enzo Pérez","https://www.transfermarkt.com/enzo-perez/profil/spieler/56066","18/19","strain",2019-02-02,2019-02-07,"5 days","1","CA River Plate"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","23/24","Ankle injury",2023-06-06,2023-06-30,"24 days","4","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","22/23","Knock",2023-05-19,2023-05-25,"6 days","1","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","21/22","Ill",2022-06-23,2022-07-02,"9 days","2","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","21/22","Groin injury",2022-05-09,2022-06-22,"44 days","5","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","21/22","Leg injury",2022-04-28,2022-05-02,"4 days","1","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","21/22","Leg injury",2022-04-25,2022-04-30,"5 days","1","Atlanta United FC"
"Santiago Sosa","https://www.transfermarkt.com/santiago-sosa/profil/spieler/576026","21/22","Leg injury",2021-08-20,2021-08-31,"11 days","2","Atlanta United FC"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","21/22","Fitness",2021-08-11,2021-09-02,"22 days","6","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","21/22","heart problems",2021-05-28,2021-08-10,"74 days","8","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","20/21","Corona virus",2021-05-17,2021-05-27,"10 days","2","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","19/20","Adductor injury",2019-08-01,2019-10-04,"64 days","11","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","18/19","Fitness",2019-01-11,2019-01-25,"14 days","2","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","18/19","Torn muscle bundle",2018-11-01,2018-11-15,"14 days","2","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","17/18","Rest",2018-03-02,2018-03-12,"10 days","2","CA River Plate"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","21/22","Fitness",2021-08-11,2021-09-02,"22 days","6","CA Newell's Old Boys"
"Leonardo Ponzio","https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987","21/22","heart problems",2021-05-28,2021-08-10,"74 days","8","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","muscular problems",2024-03-29,2024-04-01,"3 days","1","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Muscle injury",2024-01-21,2024-02-27,"37 days","6","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Rest",2023-12-13,2023-12-15,"2 days","1","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Knee problems",2023-11-08,2023-11-10,"2 days","1","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","22/23","Muscle injury",2023-04-10,2023-05-03,"23 days","5","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","22/23","Hamstring injury",2022-09-08,2022-10-27,"49 days","17","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","21/22","Back injury",2022-01-03,2022-02-10,"38 days","6","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","21/22","cold",2021-10-14,2021-10-18,"4 days","2","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","21/22","Torn lateral ankle ligament",2021-09-16,2021-10-04,"18 days","5","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","20/21","Adductor injury",2021-05-13,2021-05-31,"18 days","2","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","20/21","Lumbar vertebra fracture",2020-11-16,2021-01-25,"70 days","16","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","20/21","Ill",2020-10-26,2020-10-29,"3 days","2","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","19/20","Torn muscle bundle",2019-05-30,2019-07-08,"39 days","10","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","18/19","Broken fibula",2019-02-11,2019-04-15,"63 days","17","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","muscular problems",2024-03-29,2024-04-01,"3 days","1","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Muscle injury",2024-01-21,2024-02-27,"37 days","6","Bayer 04 Leverkusen"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Rest",2023-12-13,2023-12-15,"2 days","1","CA River Plate"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","23/24","Knee problems",2023-11-08,2023-11-10,"2 days","1","Argentina"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","22/23","Muscle injury",2023-04-10,2023-05-03,"23 days","5","CA River Plate"
"Exequiel Palacios","https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578","22/23","Hamstring injury",2022-09-08,2022-10-27,"49 days","17","Argentina"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","23/24","muscular problems",2024-04-11,2024-04-21,"10 days","2","CA San Lorenzo de Almagro"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","23/24","strain",2024-02-11,2024-03-01,"19 days","4","CA San Lorenzo de Almagro"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","22/23","Torn muscle bundle",2023-01-23,2023-02-07,"15 days","2","CA Newell's Old Boys"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","21/22","Thigh problems",2022-05-17,2022-05-31,"14 days","2","CA River Plate"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","19/20","ankle sprain",2020-02-15,2020-03-02,"16 days","3","CA River Plate"
"Cristian Ferreira","https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468","19/20","Knee injury",2019-09-10,2019-10-27,"47 days","9","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","23/24","Tendonitis",2023-10-23,2023-11-02,"10 days","2","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","23/24","Rest",2023-09-23,2023-09-27,"4 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","23/24","Fever",2023-08-19,2023-08-22,"3 days","2","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","strain",2023-05-19,2023-05-24,"5 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","Knee problems",2023-04-01,2023-04-15,"14 days","4","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","Edema in the knee",2023-03-17,2023-03-29,"12 days","3","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","Knee surgery",2023-01-01,2023-02-24,"54 days","6","Uruguay"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","Knee problems",2022-10-22,2022-11-02,"11 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","22/23","Knee problems",2022-09-28,2022-10-04,"6 days","2","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","Knock",2022-06-26,2022-07-05,"9 days","3","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","Knee problems",2022-04-24,2022-04-26,"2 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","flu",2022-03-02,2022-03-07,"5 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","Knee problems",2022-02-15,2022-02-23,"8 days","2","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","Foot injury",2021-10-19,2022-02-05,"109 days","14","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","Muscle injury",2021-08-24,2021-09-02,"9 days","2","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","23/24","Tendonitis",2023-10-23,2023-11-02,"10 days","2","Uruguay"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","23/24","Rest",2023-09-23,2023-09-27,"4 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","muscular problems",2021-08-13,2021-08-16,"3 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","muscular problems",2021-07-01,2021-07-08,"7 days","1","Uruguay"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","20/21","Corona virus",2021-05-15,2021-05-24,"9 days","3","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","20/21","Knee problems",2021-04-13,2021-04-19,"6 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","19/20","Ankle problems",2019-11-25,2019-12-04,"9 days","1","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","19/20","Hamstring strain",2019-09-19,2019-09-30,"11 days","3","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","18/19","Muscle injury",2018-10-28,2018-11-14,"17 days","3","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","17/18","Knee problems",2018-04-04,2018-08-13,"131 days","21","CA River Plate"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","17/18","Muscle injury",2017-09-16,2017-09-20,"4 days","1","Uruguay"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","muscular problems",2021-08-13,2021-08-16,"3 days","1","Liverpool FC Montevideo"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","21/22","muscular problems",2021-07-01,2021-07-08,"7 days","1","Uruguay"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","20/21","Corona virus",2021-05-15,2021-05-24,"9 days","3","Liverpool FC Montevideo"
"Nicolás de la Cruz","https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458","20/21","Knee problems",2021-04-13,2021-04-19,"6 days","1","Uruguay"
"Enzo Fernández","https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195","23/24","Groin problems",2024-04-25,2024-05-31,"36 days","6","Chelsea FC"
"Enzo Fernández","https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195","23/24","unknown injury",2024-04-13,2024-04-18,"5 days","1","Chelsea FC"
"Enzo Fernández","https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195","23/24","unknown injury",2023-12-19,2023-12-29,"10 days","3","Chelsea FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Cruciate ligament tear",2024-01-14,2024-08-31,"230 days","36","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Torn muscle bundle",2023-11-14,2023-11-30,"16 days","1","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Fitness",2023-09-05,2023-09-23,"18 days","2","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","22/23","Cruciate ligament tear",2023-02-18,2023-09-04,"198 days","5","Al-Nassr FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","21/22","Fitness",2021-11-15,2021-12-05,"20 days","2","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","20/21","Cruciate ligament tear",2021-03-14,2021-11-14,"245 days","27","Al-Nassr FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","20/21","Muscle injury",2020-10-18,2020-11-07,"20 days","5","Al-Nassr FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","18/19","Torn muscle bundle",2019-03-24,2019-04-11,"18 days","2","Al-Nassr FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","18/19","Torn muscle bundle",2018-09-24,2018-10-22,"28 days","6","Atlanta United FC"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","18/19","muscular problems",2018-08-27,2018-09-01,"5 days","1","Argentina"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","17/18","Torn muscle bundle",2018-05-16,2018-05-30,"14 days","2","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","17/18","Muscle injury",2018-02-15,2018-03-07,"20 days","4","Argentina"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Cruciate ligament tear",2024-01-14,2024-08-31,"230 days","36","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Torn muscle bundle",2023-11-14,2023-11-30,"16 days","1","Argentina"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","23/24","Fitness",2023-09-05,2023-09-23,"18 days","2","CA River Plate"
"Pity Martínez","https://www.transfermarkt.com/pity-martinez/profil/spieler/281405","22/23","Cruciate ligament tear",2023-02-18,2023-09-04,"198 days","5","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","23/24","flu",2023-11-03,2023-11-06,"3 days","1","Racing Club"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","22/23","Calf injury",2023-03-16,2023-06-30,"106 days","13","Junior FC"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","22/23","Torn muscle bundle",2022-09-12,2022-09-21,"9 days","2","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","21/22","Torn muscle bundle",2022-04-20,2022-06-17,"58 days","12","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","19/20","stomach problems",2020-01-18,2020-01-22,"4 days","1","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","19/20","Hamstring strain",2019-12-10,2019-12-22,"12 days","1","CA River Plate"
