"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Trincão","https://www.transfermarkt.com/trincao/profil/spieler/412669","18/19","Fitness",2018-11-29,2018-12-06,"7 days","1","SC Braga"
"Trincão","https://www.transfermarkt.com/trincao/profil/spieler/412669","18/19","Ankle injury",2018-10-08,2018-11-28,"51 days","19","SC Braga"
"Trincão","https://www.transfermarkt.com/trincao/profil/spieler/412669","23/24","Foot bruise",2024-02-26,2024-03-04,"7 days","2","Portugal"
"Luther Singh","https://www.transfermarkt.com/luther-singh/profil/spieler/387378","21/22","infection",2021-11-03,2022-09-01,"302 days","3","FC Copenhagen"
"Luther Singh","https://www.transfermarkt.com/luther-singh/profil/spieler/387378","19/20","Foot surgery",2020-01-02,2020-06-01,"151 days","10","GD Chaves"
"Luther Singh","https://www.transfermarkt.com/luther-singh/profil/spieler/387378","21/22","infection",2021-11-03,2022-09-01,"302 days","3","Moreirense FC"
"Fábio Martins","https://www.transfermarkt.com/fabio-martins/profil/spieler/223029","18/19","muscular problems",2019-02-19,2019-03-26,"35 days","5","SC Braga"
"Fábio Martins","https://www.transfermarkt.com/fabio-martins/profil/spieler/223029","18/19","muscular problems",2019-02-19,2019-03-26,"35 days","5","Portugal U20"
"Murilo de Souza","https://www.transfermarkt.com/murilo-de-souza/profil/spieler/345061","21/22","Achilles tendon problems",2022-01-22,2022-09-12,"233 days","26","Gil Vicente FC"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","21/22","Muscle injury",2022-01-07,2022-02-10,"34 days","5","UD Almería"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","20/21","Hip injury",2020-12-01,2021-03-01,"90 days","10","FC Famalicão"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","18/19","Adductor injury",2019-04-17,2019-04-26,"9 days","1","Shenzhen FC"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","18/19","unknown injury",2018-11-22,2018-11-26,"4 days","1","SC Braga"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","17/18","Muscle injury",2018-02-19,2018-03-15,"24 days","4","SC Braga"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","17/18","minor knock",2017-10-16,2017-10-25,"9 days","2","SC Braga"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","17/18","Thigh problems",2017-07-20,2017-08-07,"18 days","2","SC Braga"
"Dyego Sousa","https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036","21/22","Muscle injury",2022-01-07,2022-02-10,"34 days","5","SC Braga"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","23/24","Tendonitis",2024-02-12,2024-02-27,"15 days","4","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","23/24","Foot bruise",2024-02-06,2024-02-10,"4 days","1","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","22/23","unknown injury",2023-04-04,2023-05-05,"31 days","7","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","22/23","unknown injury",2022-10-27,2022-10-31,"4 days","1","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","22/23","unknown injury",2022-08-12,2022-09-05,"24 days","4","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","21/22","Corona virus",2021-12-09,2021-12-17,"8 days","2","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","20/21","Hamstring injury",2021-02-19,2021-03-16,"25 days","4","Sporting CP"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","20/21","Muscle injury",2021-01-06,2021-01-18,"12 days","3","SC Braga"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","20/21","unknown injury",2020-09-15,2020-09-21,"6 days","1","SC Braga"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","19/20","Muscle injury",2019-08-30,2019-09-10,"11 days","3","SC Braga"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","18/19","Ankle injury",2018-08-03,2018-09-20,"48 days","9","Portugal"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","17/18","Hamstring strain",2017-12-02,2018-01-01,"30 days","6","SC Braga"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","23/24","Tendonitis",2024-02-12,2024-02-27,"15 days","4","Portugal"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/211072","23/24","Foot bruise",2024-02-06,2024-02-10,"4 days","1","SC Braga"
"Shuichi Gonda","https://www.transfermarkt.com/shuichi-gonda/profil/spieler/79517","19/20","Knee injury",2019-10-20,2019-10-31,"11 days","2","Portimonense SC"
"Shuichi Gonda","https://www.transfermarkt.com/shuichi-gonda/profil/spieler/79517","18/19","Ill",2018-08-26,2018-08-27,"1 days","1","Sagan Tosu"
"Shuichi Gonda","https://www.transfermarkt.com/shuichi-gonda/profil/spieler/79517","17/18","unknown injury",2017-09-10,2017-09-17,"7 days","2","Sagan Tosu"
"Ricardo Ferreira","https://www.transfermarkt.com/ricardo-ferreira/profil/spieler/59508","22/23","unknown injury",2022-05-01,2022-08-31,"122 days","18","DAC Dunajska Streda"
"Ricardo Ferreira","https://www.transfermarkt.com/ricardo-ferreira/profil/spieler/59508","21/22","Muscle injury",2022-03-20,2022-05-02,"43 days","5","DAC Dunajska Streda"
"Ricardo Ferreira","https://www.transfermarkt.com/ricardo-ferreira/profil/spieler/59508","21/22","unknown injury",2021-09-15,2021-11-10,"56 days","7","Portimonense SC"
"Ricardo Ferreira","https://www.transfermarkt.com/ricardo-ferreira/profil/spieler/59508","17/18","Hamstring injury",2018-04-20,2018-06-01,"42 days","4","Portimonense SC"
"Léo Navacchio","https://www.transfermarkt.com/leo-navacchio/profil/spieler/192507","17/18","unknown injury",2017-09-23,2017-10-02,"9 days","1","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","21/22","unknown injury",2022-06-07,2022-11-15,"161 days","24","Zhejiang FC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","20/21","unknown injury",2021-03-01,2021-03-14,"13 days","2","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","19/20","unknown injury",2019-09-01,2019-10-15,"44 days","5","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","19/20","unknown injury",2019-08-01,2019-08-26,"25 days","4","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","18/19","unknown injury",2018-12-10,2019-01-03,"24 days","3","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","17/18","unknown injury",2018-03-01,2018-03-09,"8 days","1","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","17/18","unknown injury",2017-10-27,2017-11-20,"24 days","3","Portimonense SC"
"Lucas Possignolo","https://www.transfermarkt.com/lucas-possignolo/profil/spieler/312123","17/18","unknown injury",2017-09-19,2017-10-04,"15 days","2","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","21/22","Muscle strain",2022-06-25,2022-08-25,"61 days","9","Shandong Taishan"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","20/21","Muscle injury",2020-09-15,2020-10-01,"16 days","2","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","18/19","unknown injury",2019-03-05,2019-03-28,"23 days","2","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","18/19","unknown injury",2018-09-26,2018-11-27,"62 days","6","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","18/19","unknown injury",2018-08-01,2018-09-19,"49 days","5","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","17/18","muscular problems",2018-01-30,2018-03-14,"43 days","6","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","17/18","unknown injury",2017-12-24,2018-01-15,"22 days","4","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","17/18","unknown injury",2017-10-13,2017-11-03,"21 days","4","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","17/18","unknown injury",2017-09-04,2017-09-27,"23 days","3","Portimonense SC"
"Jadson","https://www.transfermarkt.com/jadson/profil/spieler/388588","17/18","unknown injury",2017-01-29,2017-08-31,"214 days","22","Portimonense SC"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","23/24","concussion",2023-11-26,2023-11-29,"3 days","1","FK Krasnodar"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","22/23","unknown injury",2023-05-14,2023-05-31,"17 days","3","SC Braga"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","21/22","unknown injury",2021-10-27,2021-12-07,"41 days","8","SC Braga"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","20/21","Corona virus",2020-12-27,2021-01-11,"15 days","3","SC Braga"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","19/20","Muscle injury",2020-02-28,2020-08-01,"155 days","12","SC Braga"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","19/20","Muscle injury",2020-01-27,2020-02-24,"28 days","6","SC Braga"
"Vítor Tormena","https://www.transfermarkt.com/vitor-tormena/profil/spieler/517300","19/20","Muscle injury",2019-08-30,2019-11-30,"92 days","17","SC Braga"
"Brendon Lucas","https://www.transfermarkt.com/brendon-lucas/profil/spieler/432254","18/19","Head injury",2018-12-31,2019-02-13,"44 days","6","Académica Coimbra"
"Rúben Fernandes","https://www.transfermarkt.com/ruben-fernandes/profil/spieler/27178","22/23","unknown injury",2022-12-17,2023-01-24,"38 days","5","Gil Vicente FC"
"Rúben Fernandes","https://www.transfermarkt.com/ruben-fernandes/profil/spieler/27178","19/20","unknown injury",2019-09-18,2019-10-15,"27 days","3","Gil Vicente FC"
"Rúben Fernandes","https://www.transfermarkt.com/ruben-fernandes/profil/spieler/27178","18/19","unknown injury",2019-04-15,2019-04-23,"8 days","1","Portimonense SC"
"Henrique Gelain","https://www.transfermarkt.com/henrique-gelain/profil/spieler/375820","19/20","unknown injury",2019-10-06,2019-11-11,"36 days","5","Portimonense SC"
"Guilherme Lazaroni","https://www.transfermarkt.com/guilherme-lazaroni/profil/spieler/214699","19/20","Ankle injury",2019-08-01,2019-09-20,"50 days","9","Sport Club do Recife"
"Guilherme Lazaroni","https://www.transfermarkt.com/guilherme-lazaroni/profil/spieler/214699","18/19","Head injury",2018-10-03,2018-11-01,"29 days","3","Portimonense SC"
"Felipe Vieira","https://www.transfermarkt.com/felipe-vieira/profil/spieler/527192","19/20","Thigh problems",2019-08-30,2019-10-28,"59 days","12","Londrina Esporte Clube (PR)"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","23/24","unknown injury",2023-10-20,2023-12-25,"66 days","8","CF Estrela Amadora SAD"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","22/23","unknown injury",2022-09-05,2023-01-15,"132 days","16","Portimonense SC"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","20/21","unknown injury",2020-12-07,2021-03-01,"84 days","12","Portimonense SC"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","19/20","unknown injury",2020-06-25,2020-07-07,"12 days","2","Portimonense SC"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","18/19","unknown injury",2018-12-15,2018-12-23,"8 days","1","Portimonense SC"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","17/18","unknown injury",2018-02-26,2018-03-08,"10 days","1","Portimonense SC"
"Pedro Sá","https://www.transfermarkt.com/pedro-sa/profil/spieler/299400","17/18","unknown injury",2018-01-05,2018-01-11,"6 days","1","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","18/19","Knee surgery",2019-01-10,2019-12-09,"333 days","35","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","18/19","Inflammation of ligaments in the knee",2018-10-16,2019-01-01,"77 days","8","FC Penafiel"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","18/19","unknown injury",2018-08-06,2018-09-24,"49 days","5","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","17/18","Torn thigh muscle",2018-04-30,2018-05-10,"10 days","1","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","17/18","Hamstring injury",2017-11-23,2017-12-22,"29 days","5","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","17/18","Knock",2017-08-01,2017-11-02,"93 days","13","Portimonense SC"
"Marcel","https://www.transfermarkt.com/marcel/profil/spieler/346879","18/19","Knee surgery",2019-01-10,2019-12-09,"333 days","35","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","21/22","Kidney stone surgery",2021-10-20,2021-11-09,"20 days","3","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","21/22","Tendonitis",2021-10-01,2021-10-18,"17 days","2","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","influenza",2019-11-02,2019-11-07,"5 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","bruise",2019-09-03,2019-09-06,"3 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","muscular problems",2019-08-21,2019-08-26,"5 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","Acromioclavicular joint dislocation",2019-07-07,2019-07-21,"14 days","2","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","Fitness",2019-06-13,2019-06-17,"4 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","19/20","Fitness",2019-05-15,2019-05-19,"4 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","18/19","Ill",2019-03-05,2019-03-12,"7 days","2","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","18/19","Ligament injury",2019-01-20,2019-02-20,"31 days","1","Urawa Red Diamonds"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","18/19","bruise",2018-12-07,2018-12-07,"0 days","1","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","17/18","Knock",2018-05-01,2018-05-10,"9 days","1","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","17/18","Knee problems",2018-04-18,2018-04-25,"7 days","1","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","17/18","unknown injury",2017-12-16,2017-12-19,"3 days","1","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","17/18","Muscle injury",2017-10-12,2017-11-13,"32 days","5","Portimonense SC"
"Ewerton","https://www.transfermarkt.com/ewerton/profil/spieler/214070","17/18","unknown injury",2017-09-24,2017-10-02,"8 days","1","Portimonense SC"
"Pepê","https://www.transfermarkt.com/pepe/profil/spieler/606716","22/23","muscular problems",2022-11-07,2023-01-01,"55 days",NA,NA
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","22/23","unknown injury",2023-02-01,2023-03-07,"34 days","4","Antalyaspor"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","22/23","Fitness",2023-01-04,2023-01-08,"4 days","1","Antalyaspor"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","22/23","Muscle strain",2022-12-15,2023-01-04,"20 days","4","Antalyaspor"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","21/22","surgery",2022-06-30,2022-09-08,"70 days",NA,"FC Porto"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","20/21","Broken tibia",2021-02-22,2021-10-04,"224 days",NA,"FC Porto"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","20/21","Muscle injury",2020-09-04,2020-09-21,"17 days","1","Portimonense SC"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","19/20","bruise",2020-01-13,2020-02-02,"20 days","6","Al-Duhail SC"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","18/19","Calf injury",2019-01-05,2019-02-04,"30 days","1","Portimonense SC"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","18/19","Rest",2018-12-21,2018-12-23,"2 days","1","Portimonense SC"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","18/19","Rest",2018-10-24,2018-11-01,"8 days","1","Portimonense SC"
"Shoya Nakajima","https://www.transfermarkt.com/shoya-nakajima/profil/spieler/188911","17/18","unknown injury",2018-04-06,2018-04-11,"5 days","1","FC Tokyo"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","21/22","Scaphoid fracture",2021-12-26,2022-04-26,"121 days","9","Shanghai Port"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","21/22","unknown injury",2021-11-07,2021-12-21,"44 days","4","Shanghai Port"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","19/20","Muscle injury",2019-10-10,2019-11-13,"34 days","5","Portimonense SC"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","19/20","unknown injury",2019-08-18,2019-10-03,"46 days","7","Portimonense SC"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","18/19","unknown injury",2019-01-20,2019-01-27,"7 days","1","Portimonense SC"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","17/18","Ankle sprain",2017-12-22,2018-01-02,"11 days","1","Portimonense SC"
"Paulinho","https://www.transfermarkt.com/paulinho/profil/spieler/212923","17/18","unknown injury",2017-11-13,2017-11-24,"11 days","1","Portimonense SC"
"Dener","https://www.transfermarkt.com/dener/profil/spieler/190543","19/20","unknown injury",2019-09-25,2019-11-06,"42 days","7","Portimonense SC"
"Dener","https://www.transfermarkt.com/dener/profil/spieler/190543","19/20","Muscle injury",2019-08-01,2019-08-17,"16 days","2","Portimonense SC"
"Dener","https://www.transfermarkt.com/dener/profil/spieler/190543","18/19","Muscle injury",2019-02-28,2019-03-28,"28 days","3","Portimonense SC"
"Dener","https://www.transfermarkt.com/dener/profil/spieler/190543","18/19","Muscle injury",2019-02-05,2019-02-21,"16 days","2","Portimonense SC"
"Dener","https://www.transfermarkt.com/dener/profil/spieler/190543","17/18","unknown injury",2016-01-04,2017-04-03,"455 days","62","Portimonense SC"
"Lucas Fernandes","https://www.transfermarkt.com/lucas-fernandes/profil/spieler/430761","22/23","unknown injury",2022-10-10,2022-10-30,"20 days","3","Botafogo de Futebol e Regatas"
"Lucas Fernandes","https://www.transfermarkt.com/lucas-fernandes/profil/spieler/430761","20/21","Cruciate ligament tear",2020-11-09,2021-06-30,"233 days","28","Portimonense SC"
"Lucas Fernandes","https://www.transfermarkt.com/lucas-fernandes/profil/spieler/430761","19/20","unknown injury",2020-01-05,2020-02-04,"30 days","4","Portimonense SC"
"Rafael Barbosa","https://www.transfermarkt.com/rafael-barbosa/profil/spieler/225151","20/21","Corona virus",2021-01-07,2021-01-17,"10 days","2","CD Tondela"
"Theo Ryuki","https://www.transfermarkt.com/theo-ryuki/profil/spieler/291997","17/18","unknown injury",2017-11-02,2017-12-01,"29 days","3","Portimonense SC"
"Theo Ryuki","https://www.transfermarkt.com/theo-ryuki/profil/spieler/291997","17/18","unknown injury",2017-09-19,2017-09-27,"8 days","1","Portimonense SC"
"Luquinha","https://www.transfermarkt.com/luquinha/profil/spieler/651205","19/20","unknown injury",2019-08-01,2019-08-16,"15 days","1","Portimonense SC U23"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","22/23","Hamstring injury",2023-03-20,2023-05-09,"50 days","11","Sociedade Esportiva Palmeiras"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","20/21","Knee injury",2021-04-23,2021-05-31,"38 days","6","Sporting CP"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","20/21","unknown injury",2021-04-10,2021-04-14,"4 days","1","Sporting CP"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","20/21","Corona virus",2021-01-18,2021-01-25,"7 days","2","Sporting CP"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","20/21","Muscle injury",2020-10-23,2020-11-18,"26 days","4","Sporting CP"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","18/19","unknown injury",2018-12-25,2019-01-09,"15 days","2","Portimonense SC"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","18/19","unknown injury",2018-12-08,2018-12-16,"8 days","1","Portimonense SC"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","17/18","Hamstring injury",2018-03-17,2018-04-12,"26 days","2","Portimonense SC"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","17/18","Muscle injury",2018-03-06,2018-03-12,"6 days","1","Portimonense SC"
"Bruno Tabata","https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202","17/18","unknown injury",2017-09-01,2017-10-24,"53 days","7","Portimonense SC"
"Wellington Carvalho","https://www.transfermarkt.com/wellington-carvalho/profil/spieler/376306","17/18","Knock",2018-01-25,2018-02-07,"13 days","2","Portimonense SC"
"Chidera Ezeh","https://www.transfermarkt.com/chidera-ezeh/profil/spieler/295323","17/18","Knee surgery",2017-08-26,2018-02-15,"173 days","5","Portimonense SC"
"Chidera Ezeh","https://www.transfermarkt.com/chidera-ezeh/profil/spieler/295323","17/18","Knee surgery",2017-08-26,2018-02-15,"173 days","5","FC Porto B"
"Jackson Martínez","https://www.transfermarkt.com/jackson-martinez/profil/spieler/74418","18/19","minor knock",2019-05-04,2019-05-08,"4 days","1","Portimonense SC"
"Jackson Martínez","https://www.transfermarkt.com/jackson-martinez/profil/spieler/74418","18/19","Rest",2019-01-04,2019-01-08,"4 days","1","Portimonense SC"
"Jackson Martínez","https://www.transfermarkt.com/jackson-martinez/profil/spieler/74418","18/19","minor knock",2019-05-04,2019-05-08,"4 days","1","Colombia"
"João Carlos","https://www.transfermarkt.com/joao-carlos/profil/spieler/550179","22/23","unknown injury",2022-09-03,2022-10-15,"42 days","5","GD Estoril Praia"
"Pires","https://www.transfermarkt.com/pires/profil/spieler/85602","17/18","unknown injury",2017-07-23,2017-08-12,"20 days","1","Portimonense SC"
"Taofiq Jibril","https://www.transfermarkt.com/taofiq-jibril/profil/spieler/543409","21/22","unknown injury",2021-10-10,2021-11-04,"25 days","4","MSK Zilina"
"Taofiq Jibril","https://www.transfermarkt.com/taofiq-jibril/profil/spieler/543409","20/21","unknown injury",2021-04-30,2021-05-12,"12 days","3","MSK Zilina"
"Taofiq Jibril","https://www.transfermarkt.com/taofiq-jibril/profil/spieler/543409","20/21","Muscle injury",2020-08-05,2020-10-01,"57 days","3","Valadares Gaia FC"
"Taofiq Jibril","https://www.transfermarkt.com/taofiq-jibril/profil/spieler/543409","21/22","unknown injury",2021-10-10,2021-11-04,"25 days","4","MSK Zilina"
"Miguel Silva","https://www.transfermarkt.com/miguel-silva/profil/spieler/336756","21/22","unknown injury",2021-12-06,2021-12-20,"14 days","2","CS Marítimo"
"Douglas Jesus","https://www.transfermarkt.com/douglas-jesus/profil/spieler/67925","17/18","Knee injury",2017-09-24,2017-11-07,"44 days","10","Vitória Guimarães SC"
"Miguel Oliveira","https://www.transfermarkt.com/miguel-oliveira/profil/spieler/237297","19/20","Meniscus injury",2019-09-25,2019-12-09,"75 days","14","Vitória Guimarães SC"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","21/22","Cruciate ligament injury",2022-09-05,2023-07-01,"299 days","24","Lion City Sailors"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","19/20","unknown injury",2020-06-01,2020-07-02,"31 days","5","Vitória Guimarães SC"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","18/19","Muscle injury",2018-08-01,2018-08-13,"12 days","2","Vitória Guimarães SC"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","17/18","unknown injury",2018-02-19,2018-03-14,"23 days","3","Vitória Guimarães SC"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","17/18","muscular problems",2017-12-12,2018-01-09,"28 days","5","Vitória Guimarães SC"
"Pedro Henrique","https://www.transfermarkt.com/pedro-henrique/profil/spieler/164015","17/18","Knock",2017-09-28,2017-11-12,"45 days","10","Vitória Guimarães SC"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","23/24","unknown injury",2023-11-04,2023-11-26,"22 days","3","Parma Calcio 1913"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","20/21","Ankle sprain",2021-05-15,2021-05-23,"8 days","2","Parma Calcio 1913"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","20/21","Thigh problems",2021-01-10,2021-01-28,"18 days","4","Parma Calcio 1913"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","20/21","muscular problems",2021-01-03,2021-01-09,"6 days","2","Parma Calcio 1913"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","20/21","unknown injury",2020-10-17,2020-11-04,"18 days","4","Parma Calcio 1913"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","18/19","Thigh problems",2019-01-20,2019-02-13,"24 days","3","Vitória Guimarães SC"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","17/18","unknown injury",2017-11-12,2017-12-10,"28 days","4","CD Tondela"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","17/18","unknown injury",2017-08-14,2017-10-16,"63 days","11","Venezuela"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","23/24","unknown injury",2023-11-04,2023-11-26,"22 days","3","CD Tondela"
"Yordan Osorio","https://www.transfermarkt.com/yordan-osorio/profil/spieler/358165","20/21","Ankle sprain",2021-05-15,2021-05-23,"8 days","2","Venezuela"
"Frederico Venâncio","https://www.transfermarkt.com/frederico-venancio/profil/spieler/169681","18/19","unknown injury",2018-08-08,2018-08-27,"19 days","3","Vitória Guimarães SC"
