team_name,league,country,player_name,appearances,goals,minutes_played,Year
SV Ried,2. Liga,Austria,Felix Seiwald,1,0,24,2022
SV Ried,2. Liga,Austria,Julian Turi,21,0,1503,2022
SV Ried,2. Liga,Austria,Matthias Gragger,19,2,1143,2022
SV Ried,2. Liga,Austria,Markus Lackner,24,0,1776,2022
SV Ried,2. Liga,Austria,Josef Weberbauer,13,0,537,2022
SV Ried,2. Liga,Austria,Tizian-Valentino Scharmer,1,0,5,2022
SV Ried,2. Liga,Austria,Nico Wiesinger,2,0,64,2022
SV Ried,2. Liga,Austria,Philipp Birglehner,0,0,0,2022
SV Ried,2. Liga,Austria,Philipp Pomer,33,2,2782,2022
SV Ried,2. Liga,Austria,Aleksandar Lutovac,14,0,976,2022
SV Ried,2. Liga,Austria,Michael Martin,33,0,2849,2022
SV Ried,2. Liga,Austria,Jonas Mayer,1,0,10,2022
SV Ried,2. Liga,Austria,Stefan Nutz,25,4,2030,2022
SV Ried,2. Liga,Austria,Oliver Kragl,6,1,194,2022
SV Ried,2. Liga,Austria,Denizcan Cosgun,14,0,551,2022
SV Ried,2. Liga,Austria,David Ungar,32,0,2715,2022
SV Ried,2. Liga,Austria,Nikola Stosic,5,0,202,2022
SV Ried,2. Liga,Austria,Gontie Junior Diomandé,8,1,197,2022
SV Ried,2. Liga,Austria,Kingsley Michael,14,0,705,2022
SV Ried,2. Liga,Austria,Marcel Ziegl,17,2,1169,2022
SV Ried,2. Liga,Austria,Julian Wießmeier,24,3,1345,2022
SV Ried,2. Liga,Austria,Diego Madritsch,12,1,703,2022
SV Ried,2. Liga,Austria,Christoph Lang,17,4,1273,2022
SV Ried,2. Liga,Austria,Luca Kronberger,18,0,518,2022
SV Ried,2. Liga,Austria,Christoph Monschein,30,6,1488,2022
SV Ried,2. Liga,Austria,Belmin Beganovic,14,1,680,2022
SV Ried,2. Liga,Austria,Leo Mikic,32,4,2056,2022
SV Ried,2. Liga,Austria,Seifedin Chabbi,30,5,1239,2022
SV Ried,2. Liga,Austria,Ben Wörndl,1,0,28,2022
SV Ried,2. Liga,Austria,Agyemang Diawusie,1,0,5,2022
SV Ried,2. Liga,Austria,Valentin Akrap,0,0,0,2022
SV Ried,2. Liga,Austria,Stefan Kordic,0,0,0,2022
SV Ried,2. Liga,Austria,Robin Ungerath,0,0,0,2022
WSG Tirol,Bundesliga,Austria,Benjamin Ozegovic,6,0,540,2022
WSG Tirol,Bundesliga,Austria,Paul Schermer,0,0,0,2022
WSG Tirol,Bundesliga,Austria,Ferdinand Oswald,29,0,2640,2022
WSG Tirol,Bundesliga,Austria,Simon Beccari,0,0,0,2022
WSG Tirol,Bundesliga,Austria,Lukas Sulzbacher,28,1,2443,2022
WSG Tirol,Bundesliga,Austria,Raffael Behounek,34,2,3017,2022
WSG Tirol,Bundesliga,Austria,Felix Bacher,33,1,2841,2022
WSG Tirol,Bundesliga,Austria,Osarenren Okungbowa,16,0,510,2022
WSG Tirol,Bundesliga,Austria,Thomas Geris,1,0,31,2022
WSG Tirol,Bundesliga,Austria,Kofi Schulz,31,3,2679,2022
WSG Tirol,Bundesliga,Austria,Dominik Stumberger,20,1,1539,2022
WSG Tirol,Bundesliga,Austria,Alexander Ranacher,30,3,1424,2022
WSG Tirol,Bundesliga,Austria,David Jaunegg,4,0,147,2022
WSG Tirol,Bundesliga,Austria,Zan Rogelj,31,3,1719,2022
WSG Tirol,Bundesliga,Austria,Valentino Müller,33,3,2629,2022
WSG Tirol,Bundesliga,Austria,Julius Ertlthaler,18,2,1012,2022
WSG Tirol,Bundesliga,Austria,Sandi Ogrinec,20,3,1381,2022
WSG Tirol,Bundesliga,Austria,Bror Blume,28,0,2253,2022
WSG Tirol,Bundesliga,Austria,Johannes Naschberger,28,1,950,2022
WSG Tirol,Bundesliga,Austria,Cem Üstündag,7,0,230,2022
WSG Tirol,Bundesliga,Austria,Kilian Bauernfeind,2,0,60,2022
WSG Tirol,Bundesliga,Austria,Stefan Skrbo,9,0,284,2022
WSG Tirol,Bundesliga,Austria,Florian Tipotsch,0,0,0,2022
WSG Tirol,Bundesliga,Austria,Nik Prelec,15,6,1168,2022
WSG Tirol,Bundesliga,Austria,Tim Prica,32,8,1581,2022
WSG Tirol,Bundesliga,Austria,Thomas Sabitzer,23,5,1777,2022
WSG Tirol,Bundesliga,Austria,Denis Tomic,20,2,566,2022
WSG Tirol,Bundesliga,Austria,Justin Forst,29,4,886,2022
WSG Tirol,Bundesliga,Austria,Lautaro Rinaldi,14,3,575,2022
Club Brugge KV,Jupiler Pro League,Belgium,Simon Mignolet,51,0,4620,2022
Club Brugge KV,Jupiler Pro League,Belgium,Josef Bursik,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Senne Lammens,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Nick Shinton,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Abakar Sylla,27,1,2045,2022
Club Brugge KV,Jupiler Pro League,Belgium,Bjorn Meijer,46,4,3642,2022
Club Brugge KV,Jupiler Pro League,Belgium,Jorne Spileers,12,0,903,2022
Club Brugge KV,Jupiler Pro League,Belgium,Clinton Mata,30,1,2202,2022
Club Brugge KV,Jupiler Pro League,Belgium,Stanley Nsoki,2,0,152,2022
Club Brugge KV,Jupiler Pro League,Belgium,Brandon Mechele,47,2,4134,2022
Club Brugge KV,Jupiler Pro League,Belgium,Jack Hendry,9,0,655,2022
Club Brugge KV,Jupiler Pro League,Belgium,Joel Ordóñez,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Kyriani Sabbe,3,0,130,2022
Club Brugge KV,Jupiler Pro League,Belgium,Eduard Sobol,14,1,591,2022
Club Brugge KV,Jupiler Pro League,Belgium,Dedryck Boyata,14,0,680,2022
Club Brugge KV,Jupiler Pro League,Belgium,Joaquin Seys,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Denzel De Roeve,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Denis Odoi,38,0,2846,2022
Club Brugge KV,Jupiler Pro League,Belgium,Charles De Ketelaere,0,0,0,2022
Club Brugge KV,Jupiler Pro League,Belgium,Raphael Onyedika,40,0,3185,2022
Club Brugge KV,Jupiler Pro League,Belgium,Tajon Buchanan,32,1,2464,2022
Club Brugge KV,Jupiler Pro League,Belgium,Hans Vanaken,51,14,4514,2022
Club Brugge KV,Jupiler Pro League,Belgium,Mats Rits,21,2,1242,2022
Club Brugge KV,Jupiler Pro League,Belgium,Casper Nielsen,46,9,3496,2022
Club Brugge KV,Jupiler Pro League,Belgium,Noah Mbamba,3,0,140,2022
Club Brugge KV,Jupiler Pro League,Belgium,Éder Balanta,13,0,323,2022
Club Brugge KV,Jupiler Pro League,Belgium,Cisse Sandra,13,1,152,2022
Club Brugge KV,Jupiler Pro League,Belgium,Shion Homma,2,1,3,2022
Club Brugge KV,Jupiler Pro League,Belgium,Ruud Vormer,3,0,156,2022
Club Brugge KV,Jupiler Pro League,Belgium,Lynnt Audoor,9,0,111,2022
Club Brugge KV,Jupiler Pro League,Belgium,Owen Otasowie,2,0,127,2022
Club Brugge KV,Jupiler Pro League,Belgium,Noa Lang,40,12,2853,2022
Club Brugge KV,Jupiler Pro League,Belgium,Andreas Skov Olsen,30,9,1971,2022
Club Brugge KV,Jupiler Pro League,Belgium,Antonio Nusa,32,2,898,2022
Club Brugge KV,Jupiler Pro League,Belgium,Ferran Jutglà,44,15,2829,2022
Club Brugge KV,Jupiler Pro League,Belgium,Cyle Larin,13,1,364,2022
Club Brugge KV,Jupiler Pro League,Belgium,Roman Yaremchuk,27,2,1042,2022
Club Brugge KV,Jupiler Pro League,Belgium,Kamal Sowah,36,2,1948,2022
Club Brugge KV,Jupiler Pro League,Belgium,Romeo Vermant,10,0,277,2022
Club Brugge KV,Jupiler Pro League,Belgium,Chemsdine Talbi,5,0,96,2022
KRC Genk,Jupiler Pro League,Belgium,Maarten Vandevoordt,43,0,3900,2022
KRC Genk,Jupiler Pro League,Belgium,Tobe Leysen,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Mike Penders,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Vic Chambaere,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Daniel Muñoz,39,8,3410,2022
KRC Genk,Jupiler Pro League,Belgium,Jhon Lucumí,3,0,270,2022
KRC Genk,Jupiler Pro League,Belgium,Mark McKenzie,39,4,3536,2022
KRC Genk,Jupiler Pro League,Belgium,Gerardo Arteaga,40,2,3527,2022
KRC Genk,Jupiler Pro League,Belgium,Carlos Cuesta,36,1,3170,2022
KRC Genk,Jupiler Pro League,Belgium,Angelo Preciado,27,0,1196,2022
KRC Genk,Jupiler Pro League,Belgium,Mujaid Sadick,9,0,676,2022
KRC Genk,Jupiler Pro League,Belgium,Rasmus Carstensen,4,0,46,2022
KRC Genk,Jupiler Pro League,Belgium,Tuur Rommens,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Matisse Didden,1,0,3,2022
KRC Genk,Jupiler Pro League,Belgium,Simen Juklerød,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Bilal El Khannouss,41,1,2668,2022
KRC Genk,Jupiler Pro League,Belgium,Bryan Heynen,42,11,3589,2022
KRC Genk,Jupiler Pro League,Belgium,Matías Galarza,9,0,162,2022
KRC Genk,Jupiler Pro League,Belgium,Patrik Hrosovsky,42,3,3765,2022
KRC Genk,Jupiler Pro League,Belgium,Nicolás Castro,26,0,706,2022
KRC Genk,Jupiler Pro League,Belgium,Aziz Ouattara,19,2,465,2022
KRC Genk,Jupiler Pro League,Belgium,Anouar Ait El Hadj,10,0,120,2022
KRC Genk,Jupiler Pro League,Belgium,Eboue Kouassi,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Jay-Dee Geusens,1,0,2,2022
KRC Genk,Jupiler Pro League,Belgium,Mike Trésor,42,8,3589,2022
KRC Genk,Jupiler Pro League,Belgium,Paul Onuachu,22,17,1456,2022
KRC Genk,Jupiler Pro League,Belgium,Junya Ito,1,0,90,2022
KRC Genk,Jupiler Pro League,Belgium,Joseph Paintsil,39,18,3185,2022
KRC Genk,Jupiler Pro League,Belgium,Cyriel Dessers,3,3,233,2022
KRC Genk,Jupiler Pro League,Belgium,Yira Sor,21,2,569,2022
KRC Genk,Jupiler Pro League,Belgium,Tolu Arokodare,11,2,404,2022
KRC Genk,Jupiler Pro League,Belgium,Luca Oyen,6,0,127,2022
KRC Genk,Jupiler Pro League,Belgium,Ally Samatta,36,6,1569,2022
KRC Genk,Jupiler Pro League,Belgium,András Németh,16,1,368,2022
KRC Genk,Jupiler Pro League,Belgium,Kelvin John,0,0,0,2022
KRC Genk,Jupiler Pro League,Belgium,Adnane Abid,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Jean Butez,52,0,4740,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Ortwin De Wolf,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Niels Devalckeneer,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Davino Verhulst,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Willian Pacho,50,0,4410,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Gastón Ávila,26,0,1579,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Jelle Bataille,44,1,2967,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Zeno Van Den Bosch,9,0,415,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Toby Alderweireld,47,7,4214,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Sam Vines,20,1,1622,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Kobe Corbanie,7,0,32,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Dinis Almeida,13,2,592,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Björn Engels,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Ritchie De Laet,44,2,3254,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Laurit Krasniqi,4,1,229,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Noa Wyns,0,0,0,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Arthur Vermeeren,34,1,2771,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Calvin Stengs,31,3,2489,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Mandela Keita,19,1,1237,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Alhassan Yusuf,34,0,2246,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Jurgen Ekkelenkamp,40,6,2901,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Koji Miyoshi,15,1,867,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Birger Verstraete,10,1,225,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Pieter Gerkens,25,1,1887,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Christopher Scott,30,1,411,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Radja Nainggolan,18,3,1116,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Milan Smits,1,0,3,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Faris Haroun,2,0,2,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Gerard Vandeplas,1,0,3,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Michel-Ange Balikwisha,42,10,2963,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Vincent Janssen,46,21,3465,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Benson Manuel,3,0,199,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Arbnor Muja,33,4,2158,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Gyrano Kerk,21,6,1241,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Michael Frey,23,9,997,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Anthony Valencia,14,2,411,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Bruny Nsimba,13,1,209,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Viktor Fischer,12,0,134,2022
Royal Antwerp FC,Jupiler Pro League,Belgium,Abderahmane Soussi,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Bart Verbruggen,24,0,2250,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Hendrik Van Crombrugge,28,0,2580,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Colin Coosemans,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Rik Vercauteren,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Timon Vanhoutte,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Zeno Debast,49,0,4359,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Sergio Gómez,1,0,9,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Killian Sardella,22,0,1492,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Hannes Delcroix,25,1,1993,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Amir Murillo,45,6,3946,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Wesley Hoedt,25,0,2083,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Moussa N'Diaye,25,0,1670,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Jan Vertonghen,36,2,3208,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Lucas Lissens,2,0,31,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Yari Verschaeren,42,4,3344,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Mario Stroeykens,41,5,1713,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Théo Leoni,7,0,139,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Noah Sadiki,18,0,572,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Kristoffer Olsson,6,0,184,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Majeed Ashimeru,42,3,2688,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Marco Kana,16,0,574,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Kristian Arnstad,43,1,2286,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Amadou Diawara,35,1,2521,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Anouar Ait El Hadj,7,1,332,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Ishaq Abdulrazak,6,0,182,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Lior Refaelov,45,6,2330,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Adrien Trébel,16,0,854,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Henrik Bellman,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Aristote Nkaka,0,0,0,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Fábio Silva,32,11,2580,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Anders Dreyer,20,5,1767,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Julien Duranville,10,1,366,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Francis Amuzu,50,3,3655,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Sebastiano Esposito,21,2,749,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Lucas Stassin,5,0,136,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Nilson Angulo,11,0,122,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Benito Raman,34,6,1270,2022
RSC Anderlecht,Jupiler Pro League,Belgium,Islam Slimani,16,9,1005,2022
KAA Gent,Jupiler Pro League,Belgium,Paul Nardi,37,0,3350,2022
KAA Gent,Jupiler Pro League,Belgium,Davy Roef,22,0,1930,2022
KAA Gent,Jupiler Pro League,Belgium,Louis Fortin,0,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,Célestin De Schrevel,0,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,René Vanden Borre,0,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,Joseph Okumu,45,1,3712,2022
KAA Gent,Jupiler Pro League,Belgium,Andreas Hanche-Olsen,13,0,744,2022
KAA Gent,Jupiler Pro League,Belgium,Jordan Torunarigha,45,3,3624,2022
KAA Gent,Jupiler Pro League,Belgium,Kamil Piatkowski,21,0,1651,2022
KAA Gent,Jupiler Pro League,Belgium,Núrio Fortuna,29,1,1695,2022
KAA Gent,Jupiler Pro League,Belgium,Michael Ngadeu,45,1,4007,2022
KAA Gent,Jupiler Pro League,Belgium,Bram Lagae,3,0,58,2022
KAA Gent,Jupiler Pro League,Belgium,Bruno Godeau,26,1,1203,2022
KAA Gent,Jupiler Pro League,Belgium,Brian Agbor,3,0,58,2022
KAA Gent,Jupiler Pro League,Belgium,Cederick Van Daele,3,1,96,2022
KAA Gent,Jupiler Pro League,Belgium,Loris Henry,0,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,Malick Fofana,33,1,1252,2022
KAA Gent,Jupiler Pro League,Belgium,Hyun-seok Hong,54,9,4168,2022
KAA Gent,Jupiler Pro League,Belgium,Julien De Sart,39,2,2814,2022
KAA Gent,Jupiler Pro League,Belgium,Alessio Castro-Montes,46,1,3304,2022
KAA Gent,Jupiler Pro League,Belgium,Matisse Samoise,47,2,3422,2022
KAA Gent,Jupiler Pro League,Belgium,Elisha Owusu,15,0,725,2022
KAA Gent,Jupiler Pro League,Belgium,Andrew Hjulsager,35,5,2025,2022
KAA Gent,Jupiler Pro League,Belgium,Sven Kums,53,4,4480,2022
KAA Gent,Jupiler Pro League,Belgium,Vadis Odjidja-Ofoe,44,3,2417,2022
KAA Gent,Jupiler Pro League,Belgium,Sulayman Marreh,18,1,576,2022
KAA Gent,Jupiler Pro League,Belgium,Rune Van Den Bergh,4,0,4,2022
KAA Gent,Jupiler Pro League,Belgium,Robbie Van Hauter,0,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,Noah De Ridder,1,0,0,2022
KAA Gent,Jupiler Pro League,Belgium,Gift Orban,22,20,1670,2022
KAA Gent,Jupiler Pro League,Belgium,Hugo Cuypers,56,34,4553,2022
KAA Gent,Jupiler Pro League,Belgium,Tarik Tissoudali,15,2,545,2022
KAA Gent,Jupiler Pro League,Belgium,Ibrahim Salah,21,3,1116,2022
KAA Gent,Jupiler Pro League,Belgium,Jens Petter Hauge,29,0,786,2022
KAA Gent,Jupiler Pro League,Belgium,Matias Fernandez-Pardo,2,0,9,2022
KAA Gent,Jupiler Pro League,Belgium,Darko Lemajic,11,2,260,2022
KAA Gent,Jupiler Pro League,Belgium,Laurent Depoitre,44,7,1650,2022
KAA Gent,Jupiler Pro League,Belgium,Ahmed Abdullahi,0,0,0,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Anthony Moris,56,0,5070,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Lucas Pirard,1,0,90,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Joachim Imbrechts,0,0,0,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Imad Fellous,0,0,0,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Koki Machida,10,0,854,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Bart Nieuwkoop,51,4,4071,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Siebe Van der Heyden,45,1,3954,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Ismaël Kandouss,47,1,3809,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Christian Burgess,53,6,4690,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Ross Sykes,26,2,1472,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Viktor Boone,2,0,136,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Guillaume François,24,0,635,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Arnaud Dony,7,0,173,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Cameron Puertas,47,5,1153,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Teddy Teuma,52,14,4344,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Lazare Amani,52,7,3900,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Senne Lynen,53,2,4448,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Loïc Lapoussin,54,4,3965,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Oussama El Azzouzi,34,2,1169,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,José Rodríguez,13,0,466,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Mohamed Salah,2,0,30,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Nathan Huygevelde,0,0,0,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Marcel Lewis,0,0,0,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Victor Boniface,51,17,3776,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Simon Adingra,51,15,3111,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Gustaf Nilsson,44,10,1482,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Yorbe Vertessen,20,4,763,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Dante Vanzeir,28,12,2219,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Dennis Eckert Ayensa,15,2,456,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Casper Terho,8,3,201,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Ilyes Ziani,3,0,121,2022
Union Saint-Gilloise,Jupiler Pro League,Belgium,Soulaimane Berradi,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Arnaud Bodart,41,0,3690,2022
Standard Liège,Jupiler Pro League,Belgium,Matthieu Epolo,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Laurent Henkinet,1,0,90,2022
Standard Liège,Jupiler Pro League,Belgium,Nathan Ngoy,7,0,365,2022
Standard Liège,Jupiler Pro League,Belgium,Brahim Traoré,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Marlon Fossey,28,4,2148,2022
Standard Liège,Jupiler Pro League,Belgium,Merveille Bokadi,39,1,3271,2022
Standard Liège,Jupiler Pro League,Belgium,Lucas Noubi,18,0,529,2022
Standard Liège,Jupiler Pro League,Belgium,Konstantinos Laifis,33,1,2787,2022
Standard Liège,Jupiler Pro League,Belgium,Gilles Dewaele,11,0,705,2022
Standard Liège,Jupiler Pro League,Belgium,Jacob Barrett Laursen,24,0,1020,2022
Standard Liège,Jupiler Pro League,Belgium,Noë Dussenne,36,5,2990,2022
Standard Liège,Jupiler Pro League,Belgium,Ibe Hautekiet,7,0,370,2022
Standard Liège,Jupiler Pro League,Belgium,Alexandro Calut,2,0,26,2022
Standard Liège,Jupiler Pro League,Belgium,John Nekadio,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Nicolas Raskin,18,1,1455,2022
Standard Liège,Jupiler Pro League,Belgium,Steven Alzate,29,3,2261,2022
Standard Liège,Jupiler Pro League,Belgium,Selim Amallah,9,4,793,2022
Standard Liège,Jupiler Pro League,Belgium,William Balikwisha,38,7,2736,2022
Standard Liège,Jupiler Pro League,Belgium,Gojko Cimirot,38,0,2734,2022
Standard Liège,Jupiler Pro League,Belgium,Filippo Melegoni,29,1,1217,2022
Standard Liège,Jupiler Pro League,Belgium,Eden Shamir,4,0,83,2022
Standard Liège,Jupiler Pro League,Belgium,Léandre Kuavita,2,0,11,2022
Standard Liège,Jupiler Pro League,Belgium,Noah Mawete Kinsiona,1,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Sacha Bansé,1,0,9,2022
Standard Liège,Jupiler Pro League,Belgium,Damjan Pavlovic,1,0,6,2022
Standard Liège,Jupiler Pro League,Belgium,Rayan Berberi,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Philip Zinckernagel,28,10,2231,2022
Standard Liège,Jupiler Pro League,Belgium,Aron Dønnum,41,3,3119,2022
Standard Liège,Jupiler Pro League,Belgium,Cihan Çanak,36,1,1355,2022
Standard Liège,Jupiler Pro League,Belgium,Denis Drăguș,21,4,1161,2022
Standard Liège,Jupiler Pro League,Belgium,Noah Ohio,29,5,1368,2022
Standard Liège,Jupiler Pro League,Belgium,Osher Davida,23,0,548,2022
Standard Liège,Jupiler Pro League,Belgium,Abdoul Tapsoba,3,1,74,2022
Standard Liège,Jupiler Pro League,Belgium,Stipe Perica,29,4,1198,2022
Standard Liège,Jupiler Pro League,Belgium,Brahim Ghalidi,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Aleksander Buksa,0,0,0,2022
Standard Liège,Jupiler Pro League,Belgium,Renaud Emond,16,3,820,2022
Standard Liège,Jupiler Pro League,Belgium,Aleksandar Boljevic,7,0,201,2022
R Charleroi SC,Jupiler Pro League,Belgium,Hervé Koffi,29,0,2640,2022
R Charleroi SC,Jupiler Pro League,Belgium,Pierre Patron,6,0,540,2022
R Charleroi SC,Jupiler Pro League,Belgium,Martin Delavallée,0,0,0,2022
