"player_age","Overall","Wage","Skill Moves","Contract Valid Until","in_squad","expenditure_euros_seller","income_euros_seller","avg_age_in_seller","expenditure_euros_buyer","income_euros_buyer","avg_age_in_buyer","appearances_2022","goals_2022","proyecto_vendedor","transfer_logaritmo","fisico","esfuerzo","balance_buyer","balance_seller","Preferred Foot","is_loan","window","player_position","league_buyer","same_league","valor_league_seller","nacionalidad","salud"
22.0,69.0,0.0,1.0,2025.0,18.434199903116426,275000.0,275000.0,23.781851000984613,275000.0,100000.0,24.9,27.99624530663329,4.078848560700876,3.0,12.524526376648708,3.0,4.0,-175000.0,0.0,1.0,2.0,1.0,9.0,14.0,1.0,3.0,3.0,3.0
27.0,65.0,1000.0,3.0,2024.0,18.0,100000.0,200000.0,23.8,100000.0,1320000.0,23.4,27.99624530663329,4.078848560700876,3.0,11.512925464970229,3.0,3.0,1220000.0,100000.0,1.0,2.0,2.0,4.0,14.0,1.0,3.0,3.0,3.0
26.0,69.0,0.0,1.0,2025.0,18.434199903116426,1100000.0,300000.0,24.9,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,11.918390573078392,3.0,4.0,-1100000.0,-800000.0,1.0,2.0,1.0,9.0,14.0,1.0,3.0,3.0,3.0
25.0,69.0,0.0,1.0,2025.0,18.434199903116426,1100000.0,250000.0,23.781851000984613,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,12.429216196844385,3.0,4.0,-1100000.0,-850000.0,1.0,2.0,2.0,3.0,14.0,1.0,3.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,18.434199903116426,1100000.0,300000.0,23.781851000984613,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,12.429216196844385,3.0,4.0,-1100000.0,-800000.0,1.0,2.0,2.0,4.0,14.0,1.0,3.0,3.0,3.0
23.0,69.0,0.0,1.0,2025.0,6.0,1100000.0,4800000.0,23.5,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,12.429216196844385,3.0,4.0,-1100000.0,3700000.0,1.0,2.0,2.0,8.0,14.0,1.0,2.0,3.0,3.0
20.0,69.0,0.0,1.0,2025.0,18.434199903116426,1100000.0,750000.0,23.781851000984613,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,11.918390573078392,3.0,4.0,-1100000.0,-350000.0,1.0,2.0,2.0,9.0,14.0,1.0,3.0,2.0,3.0
25.0,69.0,0.0,1.0,2025.0,18.434199903116426,1100000.0,300000.0,23.781851000984613,1100000.0,0.0,26.8,27.99624530663329,4.078848560700876,3.0,10.819778284410283,3.0,4.0,-1100000.0,-800000.0,1.0,2.0,2.0,10.0,14.0,1.0,3.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,18.434199903116426,850000.0,2550000.0,23.0,50000.0,0.0,25.7,27.99624530663329,4.078848560700876,3.0,10.819778284410283,3.0,4.0,-50000.0,1700000.0,1.0,2.0,2.0,12.0,14.0,1.0,2.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,18.434199903116426,200000.0,200000.0,23.781851000984613,200000.0,0.0,26.2,27.99624530663329,4.078848560700876,3.0,11.289781913656018,3.0,4.0,-200000.0,0.0,1.0,1.0,1.0,4.0,14.0,1.0,3.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,18.434199903116426,200000.0,200000.0,23.781851000984613,200000.0,0.0,26.2,27.99624530663329,4.078848560700876,3.0,11.695247021764184,3.0,4.0,-200000.0,0.0,1.0,2.0,2.0,4.0,14.0,1.0,3.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,18.434199903116426,800000.0,560000.0,23.4,60000.0,300000.0,23.5,27.99624530663329,4.078848560700876,3.0,11.002099841204238,3.0,4.0,240000.0,-240000.0,1.0,2.0,1.0,8.0,14.0,1.0,2.0,3.0,3.0
19.0,69.0,0.0,1.0,2025.0,18.0,2.145E7,2.0755E7,23.781851000984613,2.145E7,3730000.0,24.2,12.0,1.0,3.0,15.65606019136176,3.0,4.0,-1.772E7,-695000.0,1.0,2.0,1.0,4.0,18.0,1.0,2.0,3.0,3.0
20.0,75.0,9000.0,4.0,2024.0,0.0,2.145E7,6200000.0,23.781851000984613,2.145E7,3730000.0,24.2,21.0,3.0,3.0,15.424948470398377,7.0,7.0,-1.772E7,-1.525E7,1.0,2.0,1.0,10.0,18.0,1.0,2.0,3.0,3.0
20.0,65.0,500.0,2.0,2025.0,13.0,2.145E7,8700000.0,23.781851000984613,2.145E7,3730000.0,24.2,12.0,1.0,3.0,14.808762330974558,5.0,4.0,-1.772E7,-1.275E7,1.0,2.0,1.0,8.0,18.0,1.0,3.0,3.0,3.0
21.0,60.0,1000.0,2.0,2024.0,4.0,2.145E7,8950000.0,23.781851000984613,2.145E7,3730000.0,24.2,13.0,0.0,3.0,15.823724590355742,5.0,4.0,-1.772E7,-1.25E7,1.0,2.0,2.0,5.0,18.0,1.0,2.0,3.0,3.0
28.0,72.0,12000.0,3.0,2025.0,13.0,7700000.0,7900000.0,23.781851000984613,7700000.0,1.608E7,24.3,10.0,2.0,3.0,14.22097566607244,1.0,7.0,8380000.0,200000.0,1.0,2.0,1.0,3.0,18.0,1.0,3.0,3.0,3.0
26.0,69.0,0.0,1.0,2025.0,13.0,7700000.0,2800000.0,23.781851000984613,7700000.0,1.608E7,24.3,14.0,1.0,3.0,13.815510557964274,3.0,4.0,8380000.0,-4900000.0,1.0,2.0,1.0,5.0,18.0,1.0,2.0,3.0,3.0
24.0,69.0,0.0,1.0,2025.0,14.0,7700000.0,3200000.0,23.781851000984613,7700000.0,1.608E7,24.3,27.99624530663329,4.078848560700876,3.0,14.978661367769956,3.0,4.0,8380000.0,-4500000.0,1.0,2.0,2.0,5.0,18.0,1.0,2.0,2.0,3.0
28.0,71.0,6000.0,2.0,2025.0,9.0,7700000.0,2.3E7,23.781851000984613,7700000.0,1.608E7,24.3,27.99624530663329,4.078848560700876,3.0,14.50865773852422,5.0,4.0,8380000.0,1.53E7,1.0,2.0,2.0,4.0,18.0,1.0,2.0,3.0,3.0
19.0,60.0,1000.0,3.0,2024.0,14.0,2.3766E7,3.0093E7,23.781851000984613,2.377E7,2.516E7,22.6,9.0,2.0,3.0,15.335023762870389,1.0,4.0,1390000.0,6327000.0,2.0,2.0,1.0,7.0,18.0,1.0,2.0,3.0,2.0
22.0,69.0,0.0,1.0,2025.0,12.0,2.3766E7,4000000.0,23.781851000984613,2.377E7,2.516E7,22.6,33.0,8.0,3.0,14.50865773852422,3.0,4.0,1390000.0,-1.9766E7,1.0,2.0,1.0,9.0,18.0,1.0,3.0,2.0,3.0
25.0,65.0,2000.0,3.0,2024.0,13.0,2.3766E7,9500000.0,23.781851000984613,2.377E7,2.516E7,22.6,10.0,0.0,3.0,13.815510557964274,4.0,4.0,1390000.0,-1.4266E7,2.0,2.0,1.0,4.0,18.0,1.0,3.0,3.0,3.0
22.0,67.0,2000.0,2.0,2024.0,14.0,2.3766E7,981000.0,21.3,2.377E7,2.516E7,22.6,10.0,1.0,2.0,12.513557345278134,3.0,4.0,1390000.0,-2.2785E7,1.0,1.0,1.0,5.0,18.0,1.0,2.0,3.0,3.0
18.0,69.0,0.0,1.0,2025.0,9.0,2.3766E7,2.79E7,23.781851000984613,2.377E7,2.516E7,22.6,24.0,4.0,3.0,15.89495209964411,3.0,4.0,1390000.0,4134000.0,1.0,2.0,2.0,9.0,18.0,1.0,2.0,2.0,3.0
19.0,69.0,0.0,1.0,2025.0,13.0,2.3766E7,2.0755E7,23.781851000984613,2.377E7,2.516E7,22.6,45.0,13.0,3.0,15.761420707019589,3.0,4.0,1390000.0,-3011000.0,1.0,2.0,2.0,3.0,18.0,1.0,2.0,3.0,3.0
23.0,67.0,2000.0,2.0,2024.0,14.0,2.3766E7,981000.0,21.3,2.377E7,2.516E7,22.6,10.0,1.0,2.0,13.294634598344782,3.0,4.0,1390000.0,-2.2785E7,1.0,2.0,2.0,5.0,18.0,1.0,2.0,3.0,3.0
26.0,69.0,0.0,1.0,2025.0,10.0,2.3766E7,1930000.0,23.781851000984613,2.377E7,2.516E7,22.6,27.99624530663329,4.078848560700876,3.0,12.706847933442663,3.0,4.0,1390000.0,-2.1836E7,1.0,2.0,2.0,4.0,18.0,1.0,2.0,2.0,3.0
22.0,73.0,11000.0,4.0,2025.0,3.0,6400000.0,6650000.0,23.781851000984613,6400000.0,0.0,24.4,40.0,6.0,3.0,15.6718085483299,3.0,7.0,-6400000.0,250000.0,1.0,2.0,2.0,7.0,18.0,1.0,2.0,3.0,3.0
25.0,68.0,7000.0,3.0,2024.0,16.0,1937000.0,1400000.0,23.781851000984613,1940000.0,981000.0,21.3,41.0,24.0,3.0,14.151982794585487,3.0,4.0,-959000.0,-537000.0,1.0,2.0,1.0,9.0,18.0,1.0,2.0,3.0,3.0
19.0,69.0,0.0,1.0,2025.0,7.0,1937000.0,445000.0,23.781851000984613,1940000.0,981000.0,21.3,0.0,0.0,3.0,13.005829561148378,3.0,4.0,-959000.0,-1492000.0,1.0,2.0,1.0,4.0,18.0,1.0,3.0,3.0,3.0
25.0,69.0,0.0,1.0,2025.0,17.0,1937000.0,92000.0,23.781851000984613,1940000.0,981000.0,21.3,27.99624530663329,4.078848560700876,3.0,11.429543856031176,3.0,4.0,-959000.0,-1845000.0,1.0,2.0,2.0,1.0,18.0,1.0,3.0,3.0,3.0
28.0,69.0,0.0,1.0,2025.0,14.0,1.9369E7,1220000.0,23.9,1.937E7,3310000.0,26.5,11.0,1.0,3.0,12.517227074167096,3.0,4.0,-1.606E7,-1.8149E7,1.0,2.0,1.0,3.0,18.0,1.0,2.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,14.0,1.9369E7,182000.0,22.8,1.937E7,3310000.0,26.5,11.0,0.0,3.0,12.111761966058932,3.0,4.0,-1.606E7,-1.9187E7,1.0,2.0,1.0,5.0,18.0,1.0,2.0,3.0,3.0
30.0,69.0,0.0,1.0,2025.0,18.434199903116426,2.377E7,2.516E7,22.6,1.937E7,3310000.0,26.5,27.99624530663329,4.078848560700876,3.0,11.643953727376632,3.0,4.0,-1.606E7,1390000.0,1.0,2.0,1.0,4.0,18.0,1.0,2.0,2.0,3.0
22.0,69.0,0.0,1.0,2025.0,13.0,2.353E7,2.93E7,25.6,1.937E7,3310000.0,26.5,50.0,14.0,1.0,16.045524958123483,3.0,4.0,-1.606E7,5770000.0,1.0,2.0,2.0,7.0,18.0,1.0,3.0,3.0,3.0
26.0,71.0,10000.0,3.0,2024.0,33.0,1.95E7,2.355E7,21.5,1.937E7,3310000.0,26.5,39.0,18.0,3.0,15.955576721460544,2.0,7.0,-1.606E7,4050000.0,1.0,2.0,2.0,7.0,18.0,1.0,3.0,2.0,2.0
22.0,69.0,0.0,1.0,2025.0,14.0,1.9369E7,2500000.0,23.781851000984613,1.937E7,3310000.0,26.5,27.99624530663329,4.078848560700876,3.0,13.815510557964274,3.0,4.0,-1.606E7,-1.6869E7,1.0,2.0,2.0,1.0,18.0,1.0,2.0,2.0,3.0
25.0,74.0,12000.0,3.0,2027.0,28.0,9.7E7,1.0833E8,24.0,1.178E7,182000.0,22.8,41.0,11.0,3.0,16.012735135300492,5.0,8.0,-1.1598E7,1.133E7,1.0,2.0,2.0,9.0,18.0,1.0,3.0,2.0,3.0
17.0,69.0,0.0,1.0,2025.0,3.0,1.178E7,5780000.0,23.781851000984613,1.178E7,182000.0,22.8,27.99624530663329,4.078848560700876,3.0,14.83796148566682,3.0,4.0,-1.1598E7,-6000000.0,1.0,2.0,2.0,3.0,18.0,1.0,3.0,3.0,3.0
25.0,68.0,2000.0,2.0,2025.0,15.0,5000000.0,2600000.0,23.781851000984613,5000000.0,600000.0,25.5,27.99624530663329,4.078848560700876,3.0,14.77102200299171,5.0,4.0,-4400000.0,-2400000.0,1.0,2.0,2.0,4.0,18.0,1.0,3.0,3.0,3.0
24.0,68.0,4000.0,3.0,2024.0,17.0,1.665E7,4.696E7,22.6,5000000.0,600000.0,25.5,43.0,6.0,3.0,14.151982794585487,1.0,5.0,-4400000.0,3.031E7,1.0,2.0,2.0,3.0,18.0,1.0,3.0,2.0,3.0
32.0,82.0,70000.0,4.0,2024.0,30.0,7.81E7,1.5192E8,23.6,5000000.0,600000.0,25.5,31.0,3.0,3.0,13.815510557964274,3.0,7.0,-4400000.0,7.382E7,1.0,2.0,2.0,9.0,18.0,1.0,3.0,2.0,3.0
25.0,76.0,49000.0,4.0,2025.0,19.0,1.0795E7,5.63E7,23.781851000984613,1.08E7,3440000.0,23.9,51.0,4.0,3.0,15.60727002719233,0.0,7.0,-7360000.0,4.5505E7,1.0,2.0,1.0,3.0,18.0,1.0,3.0,3.0,3.0
25.0,69.0,0.0,1.0,2025.0,19.0,1.0795E7,6200000.0,22.3,1.08E7,3440000.0,23.9,23.0,0.0,3.0,13.815510557964274,3.0,4.0,-7360000.0,-4595000.0,1.0,2.0,1.0,4.0,18.0,1.0,3.0,3.0,3.0
29.0,73.0,8000.0,3.0,2025.0,19.0,1.0795E7,2700000.0,27.3,1.08E7,3440000.0,23.9,27.99624530663329,4.078848560700876,1.0,13.112313041550829,5.0,7.0,-7360000.0,-8095000.0,1.0,2.0,1.0,13.0,18.0,1.0,2.0,3.0,3.0
32.0,69.0,0.0,1.0,2025.0,16.0,1.0795E7,864000.0,22.6,1.08E7,3440000.0,23.9,17.0,0.0,3.0,12.89921982609012,3.0,4.0,-7360000.0,-9931000.0,1.0,2.0,1.0,4.0,18.0,1.0,2.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,19.0,1.0795E7,1.573E7,23.781851000984613,1.08E7,3440000.0,23.9,27.99624530663329,4.078848560700876,3.0,14.880221294956703,3.0,4.0,-7360000.0,4935000.0,1.0,2.0,2.0,3.0,18.0,1.0,3.0,2.0,3.0
24.0,69.0,0.0,1.0,2025.0,17.0,4980000.0,2.0755E7,23.781851000984613,4910000.0,1.4E7,25.6,13.0,6.0,3.0,13.493926933836812,3.0,4.0,9090000.0,1.5775E7,1.0,1.0,1.0,3.0,18.0,1.0,2.0,3.0,3.0
29.0,69.0,0.0,1.0,2025.0,9.0,4980000.0,70000.0,23.781851000984613,4910000.0,1.4E7,25.6,16.0,0.0,3.0,11.156250521031495,3.0,4.0,9090000.0,-4910000.0,1.0,2.0,1.0,4.0,18.0,1.0,2.0,3.0,2.0
25.0,69.0,0.0,1.0,2025.0,17.0,4980000.0,2.0755E7,23.781851000984613,4910000.0,1.4E7,25.6,13.0,6.0,3.0,14.85578726961942,3.0,4.0,9090000.0,1.5775E7,1.0,2.0,2.0,3.0,18.0,1.0,2.0,3.0,3.0
26.0,63.0,950.0,1.0,2024.0,17.0,4980000.0,1100000.0,23.781851000984613,4910000.0,1.4E7,25.6,27.99624530663329,4.078848560700876,3.0,13.9108207377686,5.0,4.0,9090000.0,-3880000.0,1.0,2.0,2.0,1.0,18.0,1.0,2.0,3.0,3.0
29.0,66.0,2000.0,2.0,2025.0,18.0,4980000.0,1220000.0,23.9,4910000.0,1.4E7,25.6,39.0,1.0,3.0,12.449018824140564,3.0,2.0,9090000.0,-3760000.0,1.0,2.0,2.0,2.0,18.0,1.0,2.0,3.0,3.0
27.0,69.0,0.0,1.0,2025.0,34.0,2.308E7,5.58E7,23.3,1.365E7,0.0,25.0,56.0,34.0,3.0,16.300417207752275,3.0,4.0,-1.365E7,3.272E7,1.0,2.0,2.0,9.0,18.0,1.0,3.0,3.0,3.0
28.0,69.0,0.0,1.0,2025.0,19.0,1.3646E7,4440000.0,22.1,1.365E7,0.0,25.0,42.0,2.0,3.0,13.815510557964274,3.0,4.0,-1.365E7,-9206000.0,1.0,2.0,2.0,4.0,18.0,1.0,2.0,2.0,3.0
27.0,69.0,0.0,1.0,2025.0,7.0,1.3646E7,758000.0,23.1,1.365E7,0.0,25.0,19.0,3.0,3.0,12.94084150078094,3.0,4.0,-1.365E7,-1.2888E7,1.0,2.0,2.0,12.0,18.0,1.0,2.0,3.0,3.0
28.0,69.0,0.0,1.0,2025.0,14.0,1.3646E7,1299000.0,23.781851000984613,1.365E7,0.0,25.0,43.0,5.0,3.0,12.341477282536376,3.0,4.0,-1.365E7,-1.2347E7,1.0,2.0,2.0,9.0,18.0,1.0,2.0,3.0,3.0
21.0,82.0,24000.0,5.0,2025.0,13.0,7906000.0,8200000.0,24.1,7910000.0,0.0,25.3,44.0,8.0,3.0,14.978661367769956,3.0,7.0,-7910000.0,294000.0,2.0,2.0,1.0,3.0,18.0,1.0,3.0,3.0,2.0
29.0,70.0,5000.0,3.0,2024.0,1.0,7906000.0,758000.0,23.1,7910000.0,0.0,25.3,27.99624530663329,4.078848560700876,3.0,11.820410164718188,3.0,8.0,-7910000.0,-7148000.0,1.0,2.0,1.0,8.0,18.0,1.0,2.0,3.0,3.0
30.0,75.0,12000.0,2.0,2024.0,38.0,7906000.0,4000000.0,23.781851000984613,7910000.0,0.0,25.3,27.99624530663329,4.078848560700876,3.0,15.201804919084164,7.0,5.0,-7910000.0,-3906000.0,1.0,2.0,2.0,9.0,18.0,1.0,3.0,3.0,3.0
26.0,69.0,0.0,1.0,2025.0,13.0,2.145E7,3730000.0,24.2,7910000.0,0.0,25.3,35.0,0.0,3.0,13.253391639810731,3.0,4.0,-7910000.0,-1.772E7,1.0,2.0,2.0,4.0,18.0,1.0,2.0,3.0,3.0
24.0,71.0,33000.0,2.0,2025.0,13.0,1.3105E8,8.282E7,24.9,6570000.0,69000.0,23.5,27.0,3.0,3.0,15.573368475516649,4.0,8.0,-6501000.0,-4.823E7,1.0,2.0,1.0,9.0,18.0,1.0,3.0,3.0,3.0
29.0,69.0,0.0,1.0,2025.0,13.0,1.937E7,3310000.0,26.5,6570000.0,69000.0,23.5,1.0,0.0,1.0,13.460263166016729,3.0,4.0,-6501000.0,-1.606E7,1.0,2.0,2.0,3.0,18.0,1.0,2.0,3.0,3.0
23.0,66.0,2000.0,3.0,2024.0,16.0,6571000.0,1299000.0,23.781851000984613,6570000.0,69000.0,23.5,28.0,0.0,3.0,11.156250521031495,3.0,8.0,-6501000.0,-5272000.0,1.0,2.0,2.0,8.0,18.0,1.0,2.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,15.0,5.2E7,5.12E7,24.1,1.49E7,3010000.0,24.8,16.0,2.0,3.0,15.226497531674536,3.0,4.0,-1.189E7,-800000.0,1.0,2.0,1.0,7.0,18.0,1.0,3.0,3.0,3.0
27.0,65.0,1000.0,2.0,2025.0,18.434199903116426,1.78E7,1.28E7,25.5,1.49E7,3010000.0,24.8,27.99624530663329,4.078848560700876,1.0,14.914122846632385,3.0,4.0,-1.189E7,-5000000.0,1.0,2.0,1.0,9.0,18.0,1.0,3.0,3.0,3.0
21.0,69.0,0.0,1.0,2025.0,13.0,1.49E7,4600000.0,23.781851000984613,1.49E7,3010000.0,24.8,41.0,1.0,3.0,15.341566861459324,3.0,4.0,-1.189E7,-1.03E7,1.0,2.0,2.0,12.0,18.0,1.0,3.0,2.0,3.0
18.0,75.0,13000.0,2.0,2024.0,6.0,1.49E7,3200000.0,23.781851000984613,1.49E7,3010000.0,24.8,27.99624530663329,4.078848560700876,3.0,14.978661367769956,3.0,7.0,-1.189E7,-1.17E7,2.0,2.0,2.0,7.0,18.0,1.0,3.0,3.0,1.0
26.0,76.0,34000.0,4.0,2025.0,13.0,8259000.0,6500000.0,23.781851000984613,8260000.0,1.71E7,24.2,18.0,6.0,3.0,15.687312734865866,3.0,7.0,8840000.0,-1759000.0,2.0,2.0,1.0,9.0,18.0,1.0,3.0,3.0,3.0
25.0,69.0,0.0,1.0,2025.0,18.0,8259000.0,1600000.0,23.781851000984613,8260000.0,1.71E7,24.2,27.99624530663329,4.078848560700876,3.0,14.28551418721001,3.0,4.0,8840000.0,-6659000.0,1.0,2.0,2.0,8.0,18.0,1.0,2.0,3.0,3.0
30.0,69.0,4000.0,2.0,2031.0,3.0,2.145E7,3730000.0,24.2,8260000.0,1.71E7,24.2,41.0,0.0,3.0,11.976659481202368,3.0,7.0,8840000.0,-1.772E7,1.0,2.0,2.0,2.0,18.0,1.0,2.0,3.0,3.0
23.0,64.0,3000.0,3.0,2024.0,18.434199903116426,6577000.0,1.0E7,23.781851000984613,1080000.0,3650000.0,24.4,38.0,5.0,3.0,15.5202586502027,6.0,3.0,2570000.0,3423000.0,2.0,2.0,1.0,10.0,18.0,1.0,2.0,3.0,3.0
26.0,66.0,2000.0,2.0,2024.0,14.0,6577000.0,1.0635E7,23.781851000984613,1080000.0,3650000.0,24.4,38.0,1.0,3.0,13.36138027787483,5.0,5.0,2570000.0,4058000.0,1.0,2.0,2.0,4.0,18.0,1.0,3.0,3.0,3.0
33.0,72.0,5000.0,4.0,2024.0,13.0,6577000.0,1.824E7,23.781851000984613,1080000.0,3650000.0,24.4,27.99624530663329,4.078848560700876,3.0,12.468436909997664,4.0,7.0,2570000.0,1.1663E7,1.0,2.0,2.0,3.0,18.0,1.0,3.0,3.0,3.0
24.0,58.0,1000.0,2.0,2024.0,15.0,1.937E7,3310000.0,26.5,1080000.0,3650000.0,24.4,18.0,3.0,1.0,12.111761966058932,5.0,7.0,2570000.0,-1.606E7,1.0,2.0,2.0,9.0,18.0,1.0,2.0,3.0,3.0
28.0,69.0,0.0,1.0,2025.0,6.0,1272000.0,7900000.0,23.781851000984613,1140000.0,2700000.0,27.3,6.0,0.0,3.0,13.815510557964274,3.0,4.0,1560000.0,6628000.0,1.0,2.0,1.0,12.0,18.0,1.0,3.0,3.0,3.0
19.0,69.0,0.0,1.0,2025.0,3.0,1272000.0,1635000.0,23.781851000984613,1140000.0,2700000.0,27.3,27.99624530663329,4.078848560700876,3.0,11.813030057420567,3.0,4.0,1560000.0,363000.0,1.0,2.0,1.0,2.0,18.0,1.0,3.0,3.0,3.0
21.0,61.0,700.0,2.0,2024.0,12.0,5180000.0,758000.0,23.1,1140000.0,2700000.0,27.3,30.0,0.0,3.0,11.827736204810265,3.0,5.0,1560000.0,-4422000.0,2.0,2.0,2.0,5.0,18.0,1.0,2.0,3.0,3.0
19.0,61.0,500.0,2.0,2027.0,0.0,6255000.0,1730000.0,26.0,6260000.0,2650000.0,20.5,27.99624530663329,4.078848560700876,1.0,13.500799813124576,3.0,4.0,-3610000.0,-4525000.0,1.0,2.0,1.0,2.0,18.0,1.0,3.0,2.0,3.0
32.0,81.0,62000.0,4.0,2031.0,25.0,1.78E8,2.437E8,22.5,6260000.0,2650000.0,20.5,43.0,9.0,3.0,14.914122846632385,3.0,4.0,-3610000.0,6.57E7,1.0,2.0,2.0,10.0,18.0,1.0,3.0,2.0,3.0
19.0,54.0,500.0,2.0,2025.0,12.0,6255000.0,1650000.0,23.781851000984613,6260000.0,2650000.0,20.5,27.99624530663329,4.078848560700876,3.0,14.316285845876765,3.0,4.0,-3610000.0,-4605000.0,1.0,2.0,2.0,7.0,18.0,1.0,3.0,3.0,3.0
21.0,59.0,700.0,2.0,2024.0,12.0,6255000.0,1.0144E7,23.781851000984613,6260000.0,2650000.0,20.5,0.0,0.0,3.0,13.681979165339753,4.0,4.0,-3610000.0,3889000.0,1.0,2.0,2.0,4.0,18.0,1.0,3.0,2.0,3.0
23.0,69.0,0.0,1.0,2025.0,15.0,1901000.0,1400000.0,23.781851000984613,1900000.0,2000000.0,22.1,9.0,1.0,3.0,13.304684934198283,3.0,4.0,100000.0,-501000.0,1.0,2.0,1.0,3.0,18.0,1.0,3.0,3.0,3.0
23.0,69.0,0.0,1.0,2025.0,14.0,5180000.0,758000.0,23.1,1900000.0,2000000.0,22.1,13.0,0.0,3.0,11.127262984158245,3.0,4.0,100000.0,-4422000.0,1.0,2.0,1.0,12.0,18.0,1.0,2.0,3.0,3.0
22.0,69.0,0.0,1.0,2025.0,26.0,2.001E7,1.689E7,22.5,1900000.0,2000000.0,22.1,1.0,0.0,3.0,13.122363377404328,3.0,4.0,100000.0,-3120000.0,1.0,2.0,2.0,12.0,18.0,1.0,2.0,2.0,3.0
24.0,64.0,1000.0,2.0,2025.0,15.0,1901000.0,1.1812E7,23.781851000984613,1900000.0,2000000.0,22.1,26.0,1.0,3.0,13.028052697933088,3.0,4.0,100000.0,9911000.0,1.0,2.0,2.0,2.0,18.0,1.0,3.0,3.0,3.0
23.0,69.0,0.0,1.0,2025.0,15.0,2510000.0,278000.0,23.9,1900000.0,2000000.0,22.1,36.0,3.0,3.0,12.535376392672774,3.0,4.0,100000.0,-2232000.0,1.0,2.0,2.0,5.0,18.0,1.0,2.0,3.0,3.0
21.0,65.0,2000.0,2.0,2024.0,2.0,1.937E7,3310000.0,26.5,6330000.0,864000.0,22.6,28.0,4.0,1.0,14.291744736960643,2.0,4.0,-5466000.0,-1.606E7,2.0,2.0,1.0,7.0,18.0,1.0,2.0,2.0,3.0
19.0,67.0,6000.0,4.0,2024.0,13.0,6331000.0,1.573E7,23.781851000984613,6330000.0,864000.0,22.6,4.0,0.0,3.0,13.527828485512494,1.0,0.0,-5466000.0,9399000.0,1.0,2.0,1.0,4.0,18.0,1.0,3.0,2.0,3.0
23.0,69.0,0.0,1.0,2025.0,9.0,6331000.0,1.615E7,23.781851000984613,6330000.0,864000.0,22.6,27.99624530663329,4.078848560700876,3.0,14.430696197054507,3.0,4.0,-5466000.0,9819000.0,1.0,2.0,2.0,10.0,18.0,1.0,2.0,3.0,3.0
26.0,70.0,8000.0,3.0,2025.0,7.0,6331000.0,1.0E7,23.781851000984613,6330000.0,864000.0,22.6,27.99624530663329,4.078848560700876,3.0,14.375126345899696,3.0,6.0,-5466000.0,3669000.0,1.0,2.0,2.0,9.0,18.0,1.0,2.0,3.0,3.0
28.0,66.0,2000.0,3.0,2025.0,10.0,1.937E7,3310000.0,26.5,6330000.0,864000.0,22.6,35.0,2.0,1.0,12.823957341589573,1.0,8.0,-5466000.0,-1.606E7,2.0,2.0,2.0,12.0,18.0,1.0,2.0,3.0,3.0
29.0,69.0,0.0,1.0,2025.0,12.0,9200000.0,8600000.0,23.9,9200000.0,300000.0,25.7,11.0,0.0,3.0,13.304684934198283,3.0,4.0,-8900000.0,-600000.0,1.0,2.0,1.0,12.0,18.0,1.0,3.0,3.0,2.0
22.0,73.0,33000.0,3.0,2026.0,5.0,9200000.0,1.3E7,23.781851000984613,9200000.0,300000.0,25.7,47.0,13.0,3.0,15.89495209964411,0.0,6.0,-8900000.0,3800000.0,1.0,2.0,2.0,7.0,18.0,1.0,3.0,3.0,3.0
20.0,79.0,77000.0,4.0,2025.0,13.0,9200000.0,600000.0,23.781851000984613,9200000.0,300000.0,25.7,44.0,3.0,3.0,13.304684934198283,1.0,7.0,-8900000.0,-8600000.0,1.0,2.0,2.0,4.0,18.0,1.0,3.0,3.0,2.0
32.0,71.0,5000.0,3.0,2024.0,18.0,6570000.0,139000.0,23.5,184000.0,0.0,23.4,27.99624530663329,4.078848560700876,3.0,11.141861783579396,5.0,4.0,-184000.0,-6431000.0,1.0,2.0,1.0,8.0,18.0,1.0,2.0,3.0,3.0
23.0,69.0,0.0,1.0,2025.0,4.0,184000.0,115000.0,23.781851000984613,184000.0,0.0,23.4,27.99624530663329,4.078848560700876,3.0,11.652687407345388,3.0,4.0,-184000.0,-69000.0,1.0,2.0,2.0,9.0,18.0,1.0,3.0,3.0,3.0
33.0,69.0,0.0,1.0,2025.0,14.0,2250000.0,591000.0,23.3,453000.0,1220000.0,23.9,14.0,0.0,3.0,12.730801174465157,3.0,4.0,767000.0,-1659000.0,1.0,2.0,1.0,4.0,18.0,1.0,2.0,3.0,2.0
